2026-01-10 15:41:49,970 - preprocess.py:71 - log - INFO - Start training
2026-01-10 15:41:49,971 - preprocess.py:73 - log - INFO - GPU VRAM usage: 0.83 GB
2026-01-10 15:46:32,728 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 55, Sampled_Noeds: 630, Training loss: 3.2498, Time: 8.19s
2026-01-10 15:46:39,220 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 56, Sampled_Noeds: 499, Training loss: 3.3663, Time: 6.49s
2026-01-10 15:46:44,708 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 57, Sampled_Noeds: 420, Training loss: 3.3364, Time: 5.49s
2026-01-10 15:46:50,806 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 58, Sampled_Noeds: 469, Training loss: 3.2609, Time: 6.10s
2026-01-10 15:46:56,267 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 59, Sampled_Noeds: 418, Training loss: 3.3441, Time: 5.46s
2026-01-10 15:47:00,162 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 60, Sampled_Noeds: 298, Training loss: 3.3758, Time: 3.89s
2026-01-10 15:47:04,297 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 61, Sampled_Noeds: 318, Training loss: 3.3133, Time: 4.13s
2026-01-10 15:47:07,387 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 62, Sampled_Noeds: 238, Training loss: 3.2762, Time: 3.09s
2026-01-10 15:47:13,424 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 63, Sampled_Noeds: 465, Training loss: 3.3098, Time: 6.03s
2026-01-10 15:47:19,912 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 64, Sampled_Noeds: 497, Training loss: 3.3263, Time: 6.49s
2026-01-10 15:47:26,587 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 65, Sampled_Noeds: 513, Training loss: 3.3748, Time: 6.67s
2026-01-10 15:47:30,101 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 66, Sampled_Noeds: 270, Training loss: 3.3065, Time: 3.51s
2026-01-10 15:47:35,777 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 67, Sampled_Noeds: 436, Training loss: 3.3188, Time: 5.67s
2026-01-10 15:47:41,631 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 68, Sampled_Noeds: 450, Training loss: 3.3224, Time: 5.85s
2026-01-10 15:47:46,224 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 69, Sampled_Noeds: 354, Training loss: 3.2419, Time: 4.59s
2026-01-10 15:47:50,900 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 70, Sampled_Noeds: 360, Training loss: 3.2681, Time: 4.67s
2026-01-10 15:47:56,893 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 71, Sampled_Noeds: 462, Training loss: 3.2600, Time: 5.99s
2026-01-10 15:48:03,747 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 72, Sampled_Noeds: 527, Training loss: 3.2904, Time: 6.85s
2026-01-10 15:48:10,336 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 73, Sampled_Noeds: 505, Training loss: 3.2743, Time: 6.59s
2026-01-10 15:48:16,858 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 74, Sampled_Noeds: 499, Training loss: 3.2308, Time: 6.52s
2026-01-10 15:48:20,796 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 75, Sampled_Noeds: 302, Training loss: 3.2703, Time: 3.94s
2026-01-10 15:48:24,399 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 76, Sampled_Noeds: 276, Training loss: 3.3154, Time: 3.60s
2026-01-10 15:48:29,921 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 77, Sampled_Noeds: 423, Training loss: 3.3004, Time: 5.52s
